日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20191230,        825,        825,        820,        824,        822,     833.56,     837.33,    823.386,           5700,          12200,          12860
20191227,        827,        828,        821,        825,      821.6,     835.04,     836.88,    824.561,           8200,          15120,          12956
20191226,        813,        820,        810,        820,      822.2,     836.04,     836.33,   814.0865,          26600,          18320,          13124
20191225,        820,        822,        815,        816,      825.8,     837.32,     835.98,   818.7168,          11300,          15880,          12412
20191224,        827,        827,        820,        825,      830.4,     838.72,     835.49,   824.4239,           9200,          14860,          12228
20191223,        828,        830,        819,        822,      833.6,      840.2,        835,   824.7882,          20300,          14880,          12276
20191220,        823,        835,        823,        828,      836.8,     842.04,     834.44,   825.8058,          24200,          12620,          11636
20191219,        832,        841,        831,        838,      838.4,     843.68,     833.77,   835.4792,          14400,          13140,          11072
20191218,        844,        844,        834,        839,      837.6,     844.68,     832.88,   838.3871,           6200,          11080,          10688
20191217,        847,        847,        836,        841,      837.2,     845.64,     832.02,   840.6989,           9300,          12240,          10696
20191216,        836,        845,        833,        838,        837,     846.76,        831,   839.1111,           9000,          12000,          10716
20191213,        840,        850,        836,        836,      836.6,     847.76,     830.09,   840.4291,          26800,          12220,          11024
20191212,        834,        835,        829,        834,      836.2,      848.6,      829.3,   833.1463,           4100,           8920,          10564
20191211,        839,        840,        827,        837,      834.8,     849.24,     828.41,   834.2833,          12000,           9220,          11000
20191210,        840,        841,        835,        840,      833.8,     849.96,     827.62,   839.1975,           8100,          13240,          10852
20191209,        834,        841,        834,        836,      832.2,     850.56,     826.92,   836.9901,          10100,          15720,          11244
20191206,        836,        836,        829,        834,      832.4,     851.16,     826.22,   833.5825,          10300,          16900,          11388
20191205,        834,        834,        827,        827,      833.4,     853.04,     825.77,   828.5357,           5600,          16000,          11296
20191204,        830,        832,        815,        832,      836.2,     855.28,     825.44,   826.6573,          32100,          17040,          11892
20191203,        832,        837,        831,        832,      839.6,     856.72,     825.22,   832.6049,          20500,          12580,          11060
20191202,        839,        843,        832,        837,        843,      857.8,     824.85,   837.1813,          16000,           9500,          10832
20191129,        841,        842,        839,        839,      847.8,     858.12,      824.5,   840.3966,           5800,           7920,          10884
20191128,        848,        850,        841,        841,        850,     857.96,     823.93,   844.0093,          10800,           9240,          11060
20191127,        849,        851,        846,        849,      852.2,     857.72,      823.3,   848.5816,           9800,           8840,          10852
20191126,        864,        864,        849,        849,      852.6,      856.8,      822.6,        852,           5100,           8220,          11112
20191125,        864,        864,        850,        861,      855.2,     855.96,        822,   859.8519,           8100,           9280,          11432
20191122,        853,        863,        849,        850,      856.6,     854.96,      821.4,   853.3548,          12400,           8520,          11560
20191121,        852,        857,        848,        852,      860.4,     854.04,     821.56,   851.5227,           8800,           8060,          11460
20191120,        852,        863,        851,        851,      862.6,     852.48,     822.01,   854.1791,           6700,           7260,          11624
20191119,        867,        873,        855,        862,        865,        851,     822.64,   862.2212,          10400,           7200,          11596
20191118,        869,        869,        860,        868,      866.4,     849.08,     822.98,   865.1395,           4300,           7080,          11268
20191115,        863,        873,        863,        869,      865.4,     847.36,     823.26,   867.9604,          10100,           9560,          11388
20191114,        868,        868,        860,        863,        863,     845.04,     823.68,   863.2292,           4800,          10600,          11356
20191113,        871,        873,        863,        863,      860.4,      842.8,     824.06,   867.1094,           6400,          12640,          11696
20191112,        866,        870,        864,        869,      858.8,     840.52,     824.41,   867.6735,           9800,          13020,          11644
20191111,        861,        867,        851,        863,        856,     837.96,     824.65,   861.5389,          16700,          14640,          11524
20191108,        860,        867,        851,        857,      853.6,     836.08,     825.01,   859.5752,          15300,          14040,          11340
20191107,        858,        858,        848,        850,      858.4,     834.68,     825.25,   851.9267,          15000,          12580,          11124
20191106,        856,        856,        852,        855,        865,     832.72,     825.78,   854.8554,           8300,          13680,          10896
20191105,        856,        860,        851,        855,      867.6,     831.56,      826.2,   854.2626,          17900,          14280,          11016
20191101,        844,        862,        839,        851,      868.4,      830.6,      826.7,   849.8102,          13700,          13660,          10968
20191031,        879,        887,        875,        881,      867.2,      829.8,     827.24,   880.8875,           8000,          14380,          11016
20191030,        856,        883,        852,        883,        858,     827.68,     827.24,   871.1317,          20500,          14820,          11216
